event_id,A,event_activity,event_timestamp,O,event_CaseID,event_variant
24993,['Application_1830730638'],Create offer,42628.52657,['Offer_300398411'],Application_1830730638,[9]
24994,[],Send,42628.52743,['Offer_300398411'],Application_1830730638,[9]
24995,[],Call,42628.52743,['Offer_300398411'],Application_1830730638,[9]
24996,['Application_1830730638'],Cancel application,42659.33367,"['Offer_300398411', 'Offer_482534046']",Application_1830730638,[9]
24997,[],Cancel offer,42659.33367,['Offer_300398411'],Application_1830730638,[9]
24998,['Application_1663112260'],Create application,42628.55742,[],Application_1663112260,[0]
24999,['Application_1663112260'],Submit,42628.55742,[],Application_1663112260,[0]
25000,['Application_1663112260'],Complete,42628.64842,[],Application_1663112260,[0]
25001,['Application_1663112260'],Accept,42628.66231,[],Application_1663112260,[0]
25002,['Application_1663112260'],Create offer,42628.66699,['Offer_2079958359'],Application_1663112260,[0]
25003,[],Send,42628.66725,['Offer_2079958359'],Application_1663112260,[0]
25004,[],Call,42628.66726,['Offer_2079958359'],Application_1663112260,[0]
25005,['Application_1663112260'],Create offer,42640.49259,['Offer_1445808650'],Application_1663112260,[0]
25006,[],Send,42640.49267,['Offer_1445808650'],Application_1663112260,[0]
25007,['Application_1663112260'],Cancel application,42671.33369,"['Offer_2079958359', 'Offer_1445808650']",Application_1663112260,[0]
25008,[],Cancel offer,42671.33369,['Offer_1445808650'],Application_1663112260,[0]
25009,[],Cancel offer,42671.33369,['Offer_2079958359'],Application_1663112260,[0]
25010,['Application_172748181'],Create application,42628.78439,[],Application_172748181,[1]
25011,['Application_172748181'],Complete,42628.78439,[],Application_172748181,[1]
25012,['Application_172748181'],Accept,42628.78712,[],Application_172748181,[1]
25013,['Application_172748181'],Create offer,42628.78947,['Offer_2014565848'],Application_172748181,[1]
25014,[],Send,42628.79225,['Offer_2014565848'],Application_172748181,[1]
25015,[],Call,42628.79225,['Offer_2014565848'],Application_172748181,[1]
25016,['Application_172748181'],Create offer,42628.79277,['Offer_1283426863'],Application_172748181,[1]
25017,[],Send,42628.79288,['Offer_1283426863'],Application_172748181,[1]
25018,['Application_172748181'],Cancel application,42632.37841,"['Offer_2014565848', 'Offer_1283426863']",Application_172748181,[1]
25019,[],Cancel offer,42632.37841,['Offer_1283426863'],Application_172748181,[1]
25020,[],Cancel offer,42632.37841,['Offer_2014565848'],Application_172748181,[1]
25034,['Application_1432123575'],Create application,42628.97995,[],Application_1432123575,[5]
25035,['Application_1432123575'],Submit,42628.97995,[],Application_1432123575,[5]
25036,['Application_1432123575'],Complete,42629.60804,[],Application_1432123575,[5]
25037,['Application_1432123575'],Accept,42629.61812,[],Application_1432123575,[5]
25038,['Application_1432123575'],Create offer,42629.61925,['Offer_777516550'],Application_1432123575,[5]
25039,['Application_1432123575'],Create offer,42629.62011,['Offer_1546491205'],Application_1432123575,[5]
25040,[],Send,42629.62343,['Offer_1546491205'],Application_1432123575,[5]
25041,[],Call,42629.62343,['Offer_1546491205'],Application_1432123575,[5]
25042,[],Cancel offer,42629.62355,['Offer_777516550'],Application_1432123575,[5]
25043,['Application_1432123575'],Cancel application,42660.33376,"['Offer_1546491205', 'Offer_777516550']",Application_1432123575,[5]
25044,[],Cancel offer,42660.33376,['Offer_1546491205'],Application_1432123575,[5]
25045,['Application_1825959865'],Create application,42628.98552,[],Application_1825959865,[0]
25046,['Application_1825959865'],Submit,42628.98552,[],Application_1825959865,[0]
25047,['Application_1825959865'],Complete,42629.61003,[],Application_1825959865,[0]
25048,['Application_1825959865'],Accept,42632.49056,[],Application_1825959865,[0]
25049,['Application_1825959865'],Create offer,42632.49377,['Offer_989833542'],Application_1825959865,[0]
25050,[],Send,42632.49394,['Offer_989833542'],Application_1825959865,[0]
25051,[],Call,42632.49394,['Offer_989833542'],Application_1825959865,[0]
25052,['Application_1825959865'],Create offer,42636.41744,['Offer_1324549091'],Application_1825959865,[0]
25053,[],Send,42636.41806,['Offer_1324549091'],Application_1825959865,[0]
25054,['Application_1825959865'],Cancel application,42667.33374,"['Offer_989833542', 'Offer_1324549091']",Application_1825959865,[0]
25055,[],Cancel offer,42667.33374,['Offer_1324549091'],Application_1825959865,[0]
25056,[],Cancel offer,42667.33374,['Offer_989833542'],Application_1825959865,[0]
25057,['Application_829358227'],Create application,42629.45358,[],Application_829358227,[0]
25058,['Application_829358227'],Submit,42629.45358,[],Application_829358227,[0]
25059,['Application_829358227'],Complete,42629.70324,[],Application_829358227,[0]
25060,['Application_829358227'],Accept,42629.7879,[],Application_829358227,[0]
25061,['Application_829358227'],Create offer,42629.79288,['Offer_206733169'],Application_829358227,[0]
25062,['Application_829358227'],Create offer,42629.79328,['Offer_227271000'],Application_829358227,[0]
25063,[],Send,42629.79461,['Offer_227271000'],Application_829358227,[0]
25064,[],Send,42629.79461,['Offer_206733169'],Application_829358227,[0]
25065,[],Call,42629.79461,['Offer_206733169'],Application_829358227,[0]
25066,['Application_829358227'],Cancel application,42660.33351,"['Offer_227271000', 'Offer_206733169']",Application_829358227,[0]
25067,[],Cancel offer,42660.33351,['Offer_227271000'],Application_829358227,[0]
25068,[],Cancel offer,42660.33351,['Offer_206733169'],Application_829358227,[0]
25069,['Application_425140931'],Create application,42629.64285,[],Application_425140931,[1]
25070,['Application_425140931'],Complete,42629.64285,[],Application_425140931,[1]
25071,['Application_425140931'],Accept,42630.48117,[],Application_425140931,[1]
25072,['Application_425140931'],Create offer,42630.48233,['Offer_904781932'],Application_425140931,[1]
25073,[],Send,42630.48242,['Offer_904781932'],Application_425140931,[1]
25074,[],Call,42630.48242,['Offer_904781932'],Application_425140931,[1]
25075,['Application_425140931'],Create offer,42630.53542,['Offer_1148032972'],Application_425140931,[1]
25076,[],Send,42630.53562,['Offer_1148032972'],Application_425140931,[1]
25077,['Application_425140931'],Cancel application,42634.8747,"['Offer_1148032972', 'Offer_904781932']",Application_425140931,[1]
25078,[],Cancel offer,42634.8747,['Offer_1148032972'],Application_425140931,[1]
25079,[],Cancel offer,42634.8747,['Offer_904781932'],Application_425140931,[1]
25080,['Application_962958398'],Create application,42629.71368,[],Application_962958398,[0]
25081,['Application_962958398'],Submit,42629.71368,[],Application_962958398,[0]
25082,['Application_962958398'],Complete,42629.72037,[],Application_962958398,[0]
25083,['Application_962958398'],Accept,42629.72656,[],Application_962958398,[0]
25084,['Application_962958398'],Create offer,42629.72884,['Offer_706648733'],Application_962958398,[0]
25085,['Application_962958398'],Create offer,42629.72924,['Offer_517356488'],Application_962958398,[0]
25086,[],Send,42629.72989,['Offer_517356488'],Application_962958398,[0]
25087,[],Send,42629.72989,['Offer_706648733'],Application_962958398,[0]
25088,[],Call,42629.72989,['Offer_706648733'],Application_962958398,[0]
25089,['Application_962958398'],Cancel application,42642.70464,"['Offer_706648733', 'Offer_517356488']",Application_962958398,[0]
25090,[],Cancel offer,42642.70464,['Offer_517356488'],Application_962958398,[0]
25091,[],Cancel offer,42642.70464,['Offer_706648733'],Application_962958398,[0]
25092,['Application_520418807'],Create application,42629.84181,[],Application_520418807,[0]
25093,['Application_520418807'],Submit,42629.84181,[],Application_520418807,[0]
25094,['Application_520418807'],Complete,42630.59084,[],Application_520418807,[0]
25095,['Application_520418807'],Accept,42630.60229,[],Application_520418807,[0]
25096,['Application_520418807'],Create offer,42630.60342,['Offer_581439939'],Application_520418807,[0]
25097,['Application_520418807'],Create offer,42630.60371,['Offer_265368136'],Application_520418807,[0]
25098,[],Send,42630.60537,['Offer_265368136'],Application_520418807,[0]
25099,[],Send,42630.60537,['Offer_581439939'],Application_520418807,[0]
25100,[],Call,42630.60537,['Offer_581439939'],Application_520418807,[0]
25101,['Application_520418807'],Cancel application,42661.33346,"['Offer_581439939', 'Offer_265368136']",Application_520418807,[0]
25102,[],Cancel offer,42661.33346,['Offer_265368136'],Application_520418807,[0]
25103,[],Cancel offer,42661.33346,['Offer_581439939'],Application_520418807,[0]
25104,['Application_1762326619'],Create application,42630.42913,[],Application_1762326619,[1]
25105,['Application_1762326619'],Complete,42630.42913,[],Application_1762326619,[1]
25106,['Application_1762326619'],Accept,42630.43075,[],Application_1762326619,[1]
25107,['Application_1762326619'],Create offer,42630.43277,['Offer_853415489'],Application_1762326619,[1]
25108,[],Send,42630.43306,['Offer_853415489'],Application_1762326619,[1]
25109,[],Call,42630.43306,['Offer_853415489'],Application_1762326619,[1]
25110,['Application_1762326619'],Create offer,42630.59103,['Offer_815612380'],Application_1762326619,[1]
25111,[],Send,42630.59114,['Offer_815612380'],Application_1762326619,[1]
25112,['Application_1762326619'],Cancel application,42661.33349,"['Offer_815612380', 'Offer_853415489']",Application_1762326619,[1]
25113,[],Cancel offer,42661.33349,['Offer_815612380'],Application_1762326619,[1]
25114,[],Cancel offer,42661.33349,['Offer_853415489'],Application_1762326619,[1]
25126,['Application_185837798'],Create application,42630.72865,[],Application_185837798,[2]
25127,['Application_185837798'],Submit,42630.72865,[],Application_185837798,[2]
25128,['Application_185837798'],Handle leads,42631.90404,[],Application_185837798,[2]
25129,['Application_185837798'],Complete,42632.33831,[],Application_185837798,[2]
25130,['Application_185837798'],Accept,42633.40478,[],Application_185837798,[2]
25131,['Application_185837798'],Create offer,42633.40958,['Offer_2131400333'],Application_185837798,[2]
25132,['Application_185837798'],Create offer,42633.40974,['Offer_1653674406'],Application_185837798,[2]
25133,[],Send,42633.41134,['Offer_1653674406'],Application_185837798,[2]
25134,[],Send,42633.41134,['Offer_2131400333'],Application_185837798,[2]
25135,[],Call,42633.41134,['Offer_2131400333'],Application_185837798,[2]
25136,['Application_185837798'],Cancel application,42664.3338,"['Offer_2131400333', 'Offer_1653674406']",Application_185837798,[2]
25137,[],Cancel offer,42664.3338,['Offer_1653674406'],Application_185837798,[2]
25138,[],Cancel offer,42664.3338,['Offer_2131400333'],Application_185837798,[2]
25139,['Application_375232386'],Create application,42631.40385,[],Application_375232386,[0]
25140,['Application_375232386'],Submit,42631.40385,[],Application_375232386,[0]
25141,['Application_375232386'],Complete,42632.63778,[],Application_375232386,[0]
25142,['Application_375232386'],Accept,42632.64345,[],Application_375232386,[0]
25143,['Application_375232386'],Create offer,42632.64736,['Offer_2105881448'],Application_375232386,[0]
25144,['Application_375232386'],Create offer,42632.64762,['Offer_458666799'],Application_375232386,[0]
25145,[],Send,42632.64866,['Offer_458666799'],Application_375232386,[0]
25146,[],Send,42632.64866,['Offer_2105881448'],Application_375232386,[0]
25147,[],Call,42632.64866,['Offer_2105881448'],Application_375232386,[0]
25148,['Application_375232386'],Cancel application,42663.33363,"['Offer_2105881448', 'Offer_458666799']",Application_375232386,[0]
25149,[],Cancel offer,42663.33363,['Offer_458666799'],Application_375232386,[0]
25150,[],Cancel offer,42663.33363,['Offer_2105881448'],Application_375232386,[0]
25162,['Application_830101215'],Create application,42631.5942,[],Application_830101215,[0]
25163,['Application_830101215'],Submit,42631.5942,[],Application_830101215,[0]
25164,['Application_830101215'],Complete,42632.68535,[],Application_830101215,[0]
25165,['Application_830101215'],Accept,42633.58662,[],Application_830101215,[0]
25166,['Application_830101215'],Create offer,42633.5883,['Offer_1832131722'],Application_830101215,[0]
25167,[],Send,42633.58841,['Offer_1832131722'],Application_830101215,[0]
25168,[],Call,42633.58841,['Offer_1832131722'],Application_830101215,[0]
25169,['Application_830101215'],Create offer,42648.57885,['Offer_2129995967'],Application_830101215,[0]
25170,[],Send,42648.57942,['Offer_2129995967'],Application_830101215,[0]
25171,['Application_830101215'],Cancel application,42679.3336,"['Offer_2129995967', 'Offer_1832131722']",Application_830101215,[0]
25172,[],Cancel offer,42679.3336,['Offer_2129995967'],Application_830101215,[0]
25173,[],Cancel offer,42679.3336,['Offer_1832131722'],Application_830101215,[0]
25174,['Application_1911387790'],Create application,42631.59558,[],Application_1911387790,[0]
25175,['Application_1911387790'],Submit,42631.59558,[],Application_1911387790,[0]
25176,['Application_1911387790'],Complete,42632.68019,[],Application_1911387790,[0]
25177,['Application_1911387790'],Accept,42632.68361,[],Application_1911387790,[0]
25178,['Application_1911387790'],Create offer,42632.68633,['Offer_459450071'],Application_1911387790,[0]
25179,['Application_1911387790'],Create offer,42632.68649,['Offer_1255694045'],Application_1911387790,[0]
25180,[],Send,42632.68786,['Offer_1255694045'],Application_1911387790,[0]
25181,[],Send,42632.68786,['Offer_459450071'],Application_1911387790,[0]
25182,[],Call,42632.68786,['Offer_459450071'],Application_1911387790,[0]
25183,['Application_1911387790'],Cancel application,42663.33372,"['Offer_1255694045', 'Offer_459450071']",Application_1911387790,[0]
25184,[],Cancel offer,42663.33372,['Offer_1255694045'],Application_1911387790,[0]
25185,[],Cancel offer,42663.33372,['Offer_459450071'],Application_1911387790,[0]
25186,['Application_72294864'],Create application,42631.7207,[],Application_72294864,[0]
25187,['Application_72294864'],Submit,42631.7207,[],Application_72294864,[0]
25188,['Application_72294864'],Complete,42632.73141,[],Application_72294864,[0]
25189,['Application_72294864'],Accept,42633.65304,[],Application_72294864,[0]
25190,['Application_72294864'],Create offer,42633.65777,['Offer_415969119'],Application_72294864,[0]
25191,['Application_72294864'],Create offer,42633.65809,['Offer_122784084'],Application_72294864,[0]
25192,[],Send,42633.65828,['Offer_122784084'],Application_72294864,[0]
25193,[],Send,42633.65828,['Offer_415969119'],Application_72294864,[0]
25194,[],Call,42633.65828,['Offer_415969119'],Application_72294864,[0]
25195,['Application_72294864'],Cancel application,42664.33368,"['Offer_122784084', 'Offer_415969119']",Application_72294864,[0]
25196,[],Cancel offer,42664.33368,['Offer_122784084'],Application_72294864,[0]
25197,[],Cancel offer,42664.33368,['Offer_415969119'],Application_72294864,[0]
25198,['Application_71540484'],Create application,42631.77649,[],Application_71540484,[4]
25199,['Application_71540484'],Submit,42631.77649,[],Application_71540484,[4]
25200,['Application_71540484'],Accept,42632.40197,[],Application_71540484,[4]
25201,['Application_71540484'],Create offer,42632.4088,['Offer_483828394'],Application_71540484,[4]
25202,['Application_71540484'],Create offer,42632.40913,['Offer_159296192'],Application_71540484,[4]
25203,[],Send,42632.4111,['Offer_159296192'],Application_71540484,[4]
25204,[],Send,42632.4111,['Offer_483828394'],Application_71540484,[4]
25205,[],Call,42632.4111,['Offer_483828394'],Application_71540484,[4]
25206,['Application_71540484'],Cancel application,42635.66398,"['Offer_483828394', 'Offer_159296192']",Application_71540484,[4]
25207,[],Cancel offer,42635.66398,['Offer_159296192'],Application_71540484,[4]
25208,[],Cancel offer,42635.66398,['Offer_483828394'],Application_71540484,[4]
25209,['Application_1360332664'],Create application,42631.81142,[],Application_1360332664,[7]
25210,['Application_1360332664'],Submit,42631.81142,[],Application_1360332664,[7]
25211,['Application_1360332664'],Complete,42632.66699,[],Application_1360332664,[7]
25212,['Application_1360332664'],Accept,42632.77345,[],Application_1360332664,[7]
25213,['Application_1360332664'],Create offer,42632.77575,['Offer_1721140980'],Application_1360332664,[7]
25214,[],Send,42632.77588,['Offer_1721140980'],Application_1360332664,[7]
25215,[],Call,42632.77588,['Offer_1721140980'],Application_1360332664,[7]
25216,[],Cancel offer,42632.77672,['Offer_1721140980'],Application_1360332664,[7]
25217,['Application_1360332664'],Create offer,42632.77752,['Offer_1977849437'],Application_1360332664,[7]
25218,[],Send,42632.778,['Offer_1977849437'],Application_1360332664,[7]
25219,['Application_1360332664'],Cancel application,42663.33381,"['Offer_1721140980', 'Offer_1977849437']",Application_1360332664,[7]
25220,[],Cancel offer,42663.33381,['Offer_1977849437'],Application_1360332664,[7]
25221,['Application_2076729397'],Create application,42631.91005,[],Application_2076729397,[3]
25222,['Application_2076729397'],Submit,42631.91005,[],Application_2076729397,[3]
25223,['Application_2076729397'],Complete,42632.86332,[],Application_2076729397,[3]
25224,['Application_2076729397'],Accept,42633.38219,[],Application_2076729397,[3]
25225,['Application_2076729397'],Create offer,42633.38359,['Offer_776496087'],Application_2076729397,[3]
25226,['Application_2076729397'],Create offer,42633.38404,['Offer_417629030'],Application_2076729397,[3]
25227,[],Send,42633.38419,['Offer_417629030'],Application_2076729397,[3]
25228,[],Send,42633.38419,['Offer_776496087'],Application_2076729397,[3]
25229,[],Call,42633.38419,['Offer_776496087'],Application_2076729397,[3]
25230,['Application_2076729397'],Create offer,42640.54737,['Offer_140367671'],Application_2076729397,[3]
25231,[],Send,42640.5475,['Offer_140367671'],Application_2076729397,[3]
25232,['Application_2076729397'],Cancel application,42671.33351,"['Offer_140367671', 'Offer_417629030', 'Offer_776496087']",Application_2076729397,[3]
25233,[],Cancel offer,42671.33351,['Offer_140367671'],Application_2076729397,[3]
25234,[],Cancel offer,42671.33351,['Offer_417629030'],Application_2076729397,[3]
25235,[],Cancel offer,42671.33351,['Offer_776496087'],Application_2076729397,[3]
25236,['Application_842227057'],Create application,42631.92576,[],Application_842227057,[0]
25237,['Application_842227057'],Submit,42631.92576,[],Application_842227057,[0]
25238,['Application_842227057'],Complete,42633.38624,[],Application_842227057,[0]
25239,['Application_842227057'],Accept,42633.40618,[],Application_842227057,[0]
25240,['Application_842227057'],Create offer,42633.40748,['Offer_1373589714'],Application_842227057,[0]
25241,[],Send,42633.40763,['Offer_1373589714'],Application_842227057,[0]
25242,[],Call,42633.40763,['Offer_1373589714'],Application_842227057,[0]
25243,['Application_842227057'],Create offer,42633.4078,['Offer_1748408274'],Application_842227057,[0]
25244,[],Send,42633.40789,['Offer_1748408274'],Application_842227057,[0]
25245,['Application_842227057'],Cancel application,42664.33352,"['Offer_1748408274', 'Offer_1373589714']",Application_842227057,[0]
25246,[],Cancel offer,42664.33352,['Offer_1748408274'],Application_842227057,[0]
25247,[],Cancel offer,42664.33352,['Offer_1373589714'],Application_842227057,[0]
25248,['Application_772782980'],Create application,42631.98985,[],Application_772782980,[0]
25249,['Application_772782980'],Submit,42631.98985,[],Application_772782980,[0]
25250,['Application_772782980'],Complete,42632.86608,[],Application_772782980,[0]
25251,['Application_772782980'],Accept,42633.40641,[],Application_772782980,[0]
25252,['Application_772782980'],Create offer,42633.4083,['Offer_1567409318'],Application_772782980,[0]
25253,[],Send,42633.40839,['Offer_1567409318'],Application_772782980,[0]
25254,[],Call,42633.40839,['Offer_1567409318'],Application_772782980,[0]
25255,['Application_772782980'],Create offer,42633.41798,['Offer_298601757'],Application_772782980,[0]
25256,[],Send,42633.4181,['Offer_298601757'],Application_772782980,[0]
25257,['Application_772782980'],Cancel application,42664.33354,"['Offer_1567409318', 'Offer_298601757']",Application_772782980,[0]
25258,[],Cancel offer,42664.33354,['Offer_298601757'],Application_772782980,[0]
25259,[],Cancel offer,42664.33354,['Offer_1567409318'],Application_772782980,[0]
25260,['Application_524225454'],Create application,42632.38964,[],Application_524225454,[0]
25261,['Application_524225454'],Submit,42632.38964,[],Application_524225454,[0]
25262,['Application_524225454'],Complete,42633.42419,[],Application_524225454,[0]
25263,['Application_524225454'],Accept,42635.56639,[],Application_524225454,[0]
25264,['Application_524225454'],Create offer,42635.57625,['Offer_103376618'],Application_524225454,[0]
25265,['Application_524225454'],Create offer,42635.57639,['Offer_1493062581'],Application_524225454,[0]
25266,[],Send,42635.58353,['Offer_1493062581'],Application_524225454,[0]
25267,[],Send,42635.58353,['Offer_103376618'],Application_524225454,[0]
25268,[],Call,42635.58353,['Offer_103376618'],Application_524225454,[0]
25269,['Application_524225454'],Cancel application,42666.33368,"['Offer_103376618', 'Offer_1493062581']",Application_524225454,[0]
25270,[],Cancel offer,42666.33369,['Offer_1493062581'],Application_524225454,[0]
25271,[],Cancel offer,42666.33369,['Offer_103376618'],Application_524225454,[0]
25272,['Application_1987616880'],Create application,42632.41136,[],Application_1987616880,[1]
25273,['Application_1987616880'],Complete,42632.41136,[],Application_1987616880,[1]
25274,['Application_1987616880'],Accept,42632.41381,[],Application_1987616880,[1]
25275,['Application_1987616880'],Create offer,42632.41672,['Offer_1956713501'],Application_1987616880,[1]
25276,['Application_1987616880'],Create offer,42632.41693,['Offer_2053689861'],Application_1987616880,[1]
25277,[],Send,42632.41708,['Offer_2053689861'],Application_1987616880,[1]
25278,[],Send,42632.41708,['Offer_1956713501'],Application_1987616880,[1]
25279,[],Call,42632.41708,['Offer_1956713501'],Application_1987616880,[1]
25280,['Application_1987616880'],Cancel application,42636.42023,"['Offer_2053689861', 'Offer_1956713501']",Application_1987616880,[1]
25281,[],Cancel offer,42636.42023,['Offer_2053689861'],Application_1987616880,[1]
25282,[],Cancel offer,42636.42023,['Offer_1956713501'],Application_1987616880,[1]
25283,['Application_276032943'],Create application,42632.44654,[],Application_276032943,[1]
25284,['Application_276032943'],Complete,42632.44654,[],Application_276032943,[1]
25285,['Application_276032943'],Accept,42632.45198,[],Application_276032943,[1]
25286,['Application_276032943'],Create offer,42632.45532,['Offer_2041139714'],Application_276032943,[1]
25287,['Application_276032943'],Create offer,42632.45577,['Offer_777285607'],Application_276032943,[1]
25288,[],Send,42632.45593,['Offer_777285607'],Application_276032943,[1]
25289,[],Send,42632.45593,['Offer_2041139714'],Application_276032943,[1]
25290,[],Call,42632.45593,['Offer_2041139714'],Application_276032943,[1]
25291,['Application_276032943'],Cancel application,42663.33353,"['Offer_2041139714', 'Offer_777285607']",Application_276032943,[1]
25292,[],Cancel offer,42663.33353,['Offer_777285607'],Application_276032943,[1]
25293,[],Cancel offer,42663.33353,['Offer_2041139714'],Application_276032943,[1]
25294,['Application_140532189'],Create application,42632.50936,[],Application_140532189,[3]
25295,['Application_140532189'],Submit,42632.50936,[],Application_140532189,[3]
25296,['Application_140532189'],Complete,42633.44981,[],Application_140532189,[3]
25297,['Application_140532189'],Accept,42633.84302,[],Application_140532189,[3]
25298,['Application_140532189'],Create offer,42633.85066,['Offer_1785586685'],Application_140532189,[3]
25299,['Application_140532189'],Create offer,42633.85153,['Offer_1397507053'],Application_140532189,[3]
25300,['Application_140532189'],Create offer,42633.85181,['Offer_1713522586'],Application_140532189,[3]
25301,[],Send,42633.85266,['Offer_1713522586'],Application_140532189,[3]
25302,[],Send,42633.85266,['Offer_1397507053'],Application_140532189,[3]
25303,[],Send,42633.85266,['Offer_1785586685'],Application_140532189,[3]
25304,[],Call,42633.85266,['Offer_1785586685'],Application_140532189,[3]
25305,['Application_140532189'],Cancel application,42664.33372,"['Offer_1397507053', 'Offer_1713522586', 'Offer_1785586685']",Application_140532189,[3]
25306,[],Cancel offer,42664.33372,['Offer_1713522586'],Application_140532189,[3]
25307,[],Cancel offer,42664.33372,['Offer_1397507053'],Application_140532189,[3]
25308,[],Cancel offer,42664.33372,['Offer_1785586685'],Application_140532189,[3]
25309,['Application_1703306016'],Create application,42632.82761,[],Application_1703306016,[1]
25310,['Application_1703306016'],Complete,42632.82761,[],Application_1703306016,[1]
25311,['Application_1703306016'],Accept,42632.83337,[],Application_1703306016,[1]
25312,['Application_1703306016'],Create offer,42632.83648,['Offer_62949017'],Application_1703306016,[1]
25313,['Application_1703306016'],Create offer,42632.83737,['Offer_629928368'],Application_1703306016,[1]
25314,[],Send,42632.83822,['Offer_629928368'],Application_1703306016,[1]
25315,[],Send,42632.83822,['Offer_62949017'],Application_1703306016,[1]
25316,[],Call,42632.83822,['Offer_62949017'],Application_1703306016,[1]
25317,['Application_1703306016'],Cancel application,42663.33379,"['Offer_629928368', 'Offer_62949017']",Application_1703306016,[1]
25318,[],Cancel offer,42663.33379,['Offer_629928368'],Application_1703306016,[1]
25319,[],Cancel offer,42663.33379,['Offer_62949017'],Application_1703306016,[1]
25333,['Application_722472932'],Create application,42633.38498,[],Application_722472932,[1]
25334,['Application_722472932'],Complete,42633.38498,[],Application_722472932,[1]
25335,['Application_722472932'],Accept,42633.38592,[],Application_722472932,[1]
25336,['Application_722472932'],Create offer,42633.38791,['Offer_450061283'],Application_722472932,[1]
25337,['Application_722472932'],Create offer,42633.38809,['Offer_656618521'],Application_722472932,[1]
25338,[],Send,42633.38939,['Offer_656618521'],Application_722472932,[1]
25339,[],Send,42633.38939,['Offer_450061283'],Application_722472932,[1]
25340,[],Call,42633.38939,['Offer_450061283'],Application_722472932,[1]
25341,['Application_722472932'],Cancel application,42664.33354,"['Offer_450061283', 'Offer_656618521']",Application_722472932,[1]
25342,[],Cancel offer,42664.33354,['Offer_656618521'],Application_722472932,[1]
25343,[],Cancel offer,42664.33354,['Offer_450061283'],Application_722472932,[1]
25366,['Application_810820593'],Create application,42633.40004,[],Application_810820593,[6]
25367,['Application_810820593'],Complete,42633.40004,[],Application_810820593,[6]
25368,['Application_810820593'],Accept,42633.40328,[],Application_810820593,[6]
25369,['Application_810820593'],Create offer,42633.40405,['Offer_2039127102'],Application_810820593,[6]
25370,['Application_810820593'],Create offer,42633.40505,['Offer_2102070663'],Application_810820593,[6]
25371,[],Send,42633.40559,['Offer_2102070663'],Application_810820593,[6]
25372,[],Send,42633.40559,['Offer_2039127102'],Application_810820593,[6]
25373,[],Call,42633.40559,['Offer_2039127102'],Application_810820593,[6]
25374,['Application_810820593'],Create offer,42633.47271,['Offer_849279700'],Application_810820593,[6]
25375,[],Send,42633.47282,['Offer_849279700'],Application_810820593,[6]
25376,['Application_810820593'],Cancel application,42664.33351,"['Offer_2102070663', 'Offer_2039127102', 'Offer_849279700']",Application_810820593,[6]
25377,[],Cancel offer,42664.33351,['Offer_849279700'],Application_810820593,[6]
25378,[],Cancel offer,42664.33351,['Offer_2102070663'],Application_810820593,[6]
25379,[],Cancel offer,42664.33351,['Offer_2039127102'],Application_810820593,[6]
25380,['Application_1268880064'],Create application,42633.4364,[],Application_1268880064,[2]
25381,['Application_1268880064'],Submit,42633.4364,[],Application_1268880064,[2]
25382,['Application_1268880064'],Handle leads,42633.43799,[],Application_1268880064,[2]
25383,['Application_1268880064'],Complete,42633.43832,[],Application_1268880064,[2]
25384,['Application_1268880064'],Accept,42634.4025,[],Application_1268880064,[2]
25385,['Application_1268880064'],Create offer,42634.40732,['Offer_1325603889'],Application_1268880064,[2]
25386,['Application_1268880064'],Create offer,42634.40797,['Offer_1246657248'],Application_1268880064,[2]
25387,[],Send,42634.40863,['Offer_1246657248'],Application_1268880064,[2]
25388,[],Send,42634.40863,['Offer_1325603889'],Application_1268880064,[2]
25389,[],Call,42634.40863,['Offer_1325603889'],Application_1268880064,[2]
25390,['Application_1268880064'],Cancel application,42665.33349,"['Offer_1246657248', 'Offer_1325603889']",Application_1268880064,[2]
25391,[],Cancel offer,42665.33349,['Offer_1246657248'],Application_1268880064,[2]
25392,[],Cancel offer,42665.33349,['Offer_1325603889'],Application_1268880064,[2]
25434,['Application_799949033'],Create application,42633.49451,[],Application_799949033,[1]
25435,['Application_799949033'],Complete,42633.49451,[],Application_799949033,[1]
25436,['Application_799949033'],Accept,42633.49662,[],Application_799949033,[1]
25437,['Application_799949033'],Create offer,42633.49893,['Offer_586740967'],Application_799949033,[1]
25438,['Application_799949033'],Create offer,42633.49914,['Offer_1749815056'],Application_799949033,[1]
25439,[],Send,42633.49967,['Offer_1749815056'],Application_799949033,[1]
25440,[],Send,42633.49967,['Offer_586740967'],Application_799949033,[1]
25441,[],Call,42633.49967,['Offer_586740967'],Application_799949033,[1]
25442,['Application_799949033'],Cancel application,42664.3339,"['Offer_586740967', 'Offer_1749815056']",Application_799949033,[1]
25443,[],Cancel offer,42664.3339,['Offer_1749815056'],Application_799949033,[1]
25444,[],Cancel offer,42664.3339,['Offer_586740967'],Application_799949033,[1]
25474,['Application_69496645'],Create application,42633.58512,[],Application_69496645,[1]
25475,['Application_69496645'],Complete,42633.58512,[],Application_69496645,[1]
25476,['Application_69496645'],Accept,42633.58761,[],Application_69496645,[1]
25477,['Application_69496645'],Create offer,42633.59302,['Offer_2107220509'],Application_69496645,[1]
25478,['Application_69496645'],Create offer,42633.59369,['Offer_2082474438'],Application_69496645,[1]
25479,[],Send,42633.59839,['Offer_2082474438'],Application_69496645,[1]
25480,[],Send,42633.59839,['Offer_2107220509'],Application_69496645,[1]
